Protein	Description	Gene	tenE_ECDdel293	tenK_ECDdel293	FC	Pvalue	log2FC	Sig	UPDOWN
O60573	Eukaryotic translation initiation factor 4E type 2	EIF4E2	102790	16178.1537050259	6.3536298315714	0.0308205478515346	2.66758103973463	Significant	up
O60645	Exocyst complex component 3	EXOC3	81430	121547.908726241	0.669941596308354	0.265411256167167	-0.57789276407654	Nonsignificant	None
O60664	Perilipin-3	PLIN3	3381300	1431576.0225501	2.36194232561734	0.211690874383264	1.23997373714755	Nonsignificant	None
O60678	Protein arginine N-methyltransferase 3	PRMT3	1437600	2700946.99617284	0.532257760717643	0.182773854163842	-0.909803014479908	Nonsignificant	None
O60684	Importin subunit alpha-7	KPNA6	2202600	3359296.20911689	0.655673052594261	0.256951078240338	-0.60895149190816	Nonsignificant	None
O60701	UDP-glucose 6-dehydrogenase	UGDH	4785600	2221743.30723994	2.15398420888916	0.241630445044177	1.10700767335435	Nonsignificant	None
O60716	Catenin delta-1	CTNND1	2160500	3954224.51846598	0.546377675296534	0.191278174920438	-0.872029557813103	Nonsignificant	None
P41567	Eukaryotic translation initiation factor 1	EIF1	113600	51915.1446739878	2.1881861393891	0.236355503256798	1.12973546708448	Nonsignificant	None
O60749	Sorting nexin-2	SNX2	246550	260142.170505553	0.947750991393905	0.417838666164469	-0.0774200343610588	Nonsignificant	None
O60762	Dolichol-phosphate mannosyltransferase subunit 1	DPM1	227960	352531.28649381	0.646637642483407	0.251573333100925	-0.62897060189376	Nonsignificant	None
O60763	General vesicular transport factor p115	USO1	1205900	616908.575770312	1.95474669564163	0.275492797676414	0.96698166910893	Nonsignificant	None
O60783	Small ribosomal subunit protein uS14m	MRPS14	36934	85392.6997786483	0.432519408517811	0.123908901123711	-1.20916322238274	Nonsignificant	None
Q99880	Histone H2B type 1-L	H2BC13	10376000	4661065.84133739	2.22610028547094	0.230676536281956	1.15451858733064	Nonsignificant	None
O60832	H/ACA ribonucleoprotein complex subunit DKC1	DKC1	4420700	4566622.69274523	0.968045817978996	0.42786404743739	-0.0468527624631595	Nonsignificant	None
O60841	Eukaryotic translation initiation factor 5B	EIF5B	381570	102025.069971858	3.73996312970185	0.0973605322037958	1.90302404742347	Nonsignificant	None
O60884	DnaJ homolog subfamily A member 2	DNAJA2	1371100	1636238.13715622	0.837958710816367	0.36082532096824	-0.255048935888751	Nonsignificant	None
O60888	Protein CutA	CUTA	877590	436481.92833095	2.01059870532507	0.265428595252928	1.00762516338896	Nonsignificant	None
O60925	Prefoldin subunit 1	PFDN1	176050	49846.2891543791	3.53185769666334	0.108428214113337	1.82042721601753	Nonsignificant	None
O75027	Iron-sulfur clusters transporter ABCB7, mitochondrial	ABCB7	44011	167668.352141878	0.262488415003677	0.0392588636142631	-1.92967434443457	Significant	down
O75083	WD repeat-containing protein 1	WDR1	7785700	3141928.73819792	2.47800018674693	0.197008988002567	1.30917629620283	Nonsignificant	None
O75122	CLIP-associating protein 2	CLASP2	30234	83414.8993126151	0.36245323376453	0.0854535895263544	-1.46413323429356	Nonsignificant	None
O75131	Copine-3	CPNE3	597850	637141.855698522	0.938331071256581	0.413130213915662	-0.0918310563810295	Nonsignificant	None
O75147	Obscurin-like protein 1	OBSL1	52490	104345.915058339	0.503038379323745	0.165253367833143	-0.991259620208904	Nonsignificant	None
O75152	Zinc finger CCCH domain-containing protein 11A	ZC3H11A	25220	24503.3384290192	1.02924750735729	0.457111947830991	0.0415899547290026	Nonsignificant	None
O75153	Clustered mitochondria protein homolog	CLUH	132510	81188.2856187885	1.63213201251948	0.344006028879399	0.706757752226507	Nonsignificant	None
O75155	Cullin-associated NEDD8-dissociated protein 2	CAND2	33904	46626.540108765	0.727139520129795	0.29884728874741	-0.459695886605888	Nonsignificant	None
O75170	Serine/threonine-protein phosphatase 6 regulatory subunit 2	PPP6R2	218230	680255.364786785	0.320805996242897	0.0646540148176461	-1.64022698716858	Nonsignificant	None
O75190	DnaJ homolog subfamily B member 6	DNAJB6	16190	1180.22172349426	13.717761398313	0.00346914027475004	3.77797316218097	Significant	up
O75208	Ubiquinone biosynthesis protein COQ9, mitochondrial	COQ9	27501	13875.3078733223	1.98201007509718	0.270521282317514	0.986964296154972	Nonsignificant	None
O75251	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	NDUFS7	94882	89051.8423967484	1.06546925303664	0.473727114169548	0.0914889608995006	Nonsignificant	None
O75306	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	NDUFS2	1249600	2382148.43068964	0.524568487799157	0.178150974476835	-0.930796951145276	Nonsignificant	None
O75340	Programmed cell death protein 6	PDCD6	468910	141262.38660501	3.31942572449339	0.121411259133376	1.7309336704611	Nonsignificant	None
O75347	Tubulin-specific chaperone A	TBCA	382320	175609.199837408	2.17710689618756	0.238048209131311	1.12241224575007	Nonsignificant	None
O75348	V-type proton ATPase subunit G 1	ATP6V1G1	271430	21510.1682376509	12.6186832664979	0.00453197872995331	3.65748947081779	Significant	up
O75351	Vacuolar protein sorting-associated protein 4B	VPS4B	86918	36232.499865163	2.39889602769502	0.206870505288883	1.2623706300868	Nonsignificant	None
O75352	Mannose-P-dolichol utilization defect 1 protein	MPDU1	35521	6274.85784900758	5.66084536968721	0.0405597956731757	2.50101751588134	Significant	up
O75367	Core histone macro-H2A.1	MACROH2A1	1320800	331927.433673142	3.97918299606602	0.0863350485878417	1.99247224772384	Nonsignificant	None
O75368	Adapter SH3BGRL	SH3BGRL	131200	36221.9120682356	3.62211690406742	0.103443192117454	1.85683311011928	Nonsignificant	None
O75369	Filamin-B	FLNB	19491000	5313274.13206357	3.66835956804474	0.101000903630538	1.87513505703839	Nonsignificant	None
O75380	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	NDUFS6	130750	12265.9627403616	10.6595790944124	0.00760197399230958	3.41407856765682	Significant	up
O75381	Peroxisomal membrane protein PEX14	PEX14	142780	248103.84539913	0.575484832854189	0.208838629465085	-0.797150188865898	Nonsignificant	None
O75390	Citrate synthase, mitochondrial	CS	2362000	1144858.48175684	2.06313709304525	0.256379972845977	1.04483968980662	Nonsignificant	None
O75396	Vesicle-trafficking protein SEC22b	SEC22B	1418700	1327603.85672329	1.0686169619163	0.475146743455304	0.0957448220284381	Nonsignificant	None
O75400	Pre-mRNA-processing factor 40 homolog A	PRPF40A	319840	111097.753158924	2.87890610661111	0.155232386386302	1.52552073723915	Nonsignificant	None
O75410	Transforming acidic coiled-coil-containing protein 1	TACC1	143280	556780.477019761	0.257336609155056	0.0372677375404924	-1.9582713829014	Significant	down
O75419	Cell division control protein 45 homolog	CDC45	433380	689434.984722817	0.628601695015865	0.240797036356398	-0.669781932538025	Nonsignificant	None
O75420	GRB10-interacting GYF protein 1	GIGYF1	58541	190760.337240478	0.306882451807587	0.0581527055264865	-1.70424194310052	Nonsignificant	None
O75436	Vacuolar protein sorting-associated protein 26A	VPS26A	204510	157609.945060874	1.29757040344765	0.438843062976372	0.375812818312811	Nonsignificant	None
O75439	Mitochondrial-processing peptidase subunit beta	PMPCB	138930	50815.0725732338	2.73403132111592	0.168904201092922	1.45102977058106	Nonsignificant	None
O75477	Erlin-1	ERLIN1	90629	355559.396415038	0.254891309057715	0.0363385275035865	-1.97204591177084	Significant	down
O75487	Glypican-4	GPC4	31540	50971.7719677589	0.618773858204301	0.234904821586438	-0.692515847414704	Nonsignificant	None
O75489	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	NDUFS3	359940	419393.22409017	0.858239903090596	0.371703106911498	-0.220547115436333	Nonsignificant	None
O75494	Serine/arginine-rich splicing factor 10	SRSF10	427710	757270.999636496	0.564804409788977	0.202393615124914	-0.824176742192127	Nonsignificant	None
O75521	Enoyl-CoA delta isomerase 2	ECI2	143790	167763.642314224	0.857098701580877	0.371095091478888	-0.222466743429489	Nonsignificant	None
O75531	Barrier-to-autointegration factor	BANF1	157310	68240.4687563042	2.30523035475877	0.219367829818154	1.20491092204859	Nonsignificant	None
O75533	Splicing factor 3B subunit 1	SF3B1	5674500	11814922.5912555	0.480282452650162	0.15172800414414	-1.05804499490467	Nonsignificant	None
O75534	Cold shock domain-containing protein E1	CSDE1	2155900	3358237.42942415	0.641973667826602	0.248791708486029	-0.63941397211156	Nonsignificant	None
O75569	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	PRKRA	84365	123146.666062275	0.685077417827429	0.27433798277568	-0.545661064471666	Nonsignificant	None
O75600	2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial	GCAT	142100	93239.3160815244	1.52403520287251	0.371616622735171	0.6078962272558	Nonsignificant	None
O75607	Nucleoplasmin-3	NPM3	293880	328084.063388506	0.895746038270677	0.391411221152598	-0.158838337227111	Nonsignificant	None
O75616	GTPase Era, mitochondrial	ERAL1	290850	592419.001477299	0.490953192376874	0.158053915465011	-1.02634261076446	Nonsignificant	None
O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase	SNRNP200	11955000	20934192.0848018	0.571075298801682	0.206177841452069	-0.808247111040798	Nonsignificant	None
O75663	TIP41-like protein	TIPRL	205450	128938.190981548	1.59339911965572	0.353597801531683	0.672107682950424	Nonsignificant	None
O75694	Nuclear pore complex protein Nup155	NUP155	2005100	3465915.32417554	0.578519615298728	0.210669641811005	-0.789562218675697	Nonsignificant	None
O75717	WD repeat and HMG-box DNA-binding protein 1	WDHD1	3808500	8403216.78734809	0.453219296416831	0.135849763496012	-1.14171880775316	Nonsignificant	None
O75718	Cartilage-associated protein	CRTAP	473950	291958.500272309	1.6233471522766	0.346152929211703	0.698971552758576	Nonsignificant	None
O75746	Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial	SLC25A12	45788	49306.3115110831	0.928643790150633	0.408251773282674	-0.106802782167573	Nonsignificant	None
O75794	Translation initiation factor eIF2 assembly protein	CDC123	31306	116243.422465628	0.269314162779893	0.0419653570834896	-1.89263799414154	Significant	down
O75821	Eukaryotic translation initiation factor 3 subunit G	EIF3G	623640	698233.443969464	0.893168331288459	0.390073944139209	-0.162995995879974	Nonsignificant	None
O75822	Eukaryotic translation initiation factor 3 subunit J	EIF3J	234850	49072.3211989882	4.78579358509828	0.0590333351215967	2.25875817368857	Nonsignificant	None
O75832	26S proteasome non-ATPase regulatory subunit 10	PSMD10	105310	28674.9304184042	3.67254596483379	0.100783399498723	1.87678054737047	Nonsignificant	None
O75844	CAAX prenyl protease 1 homolog	ZMPSTE24	334700	793565.96750353	0.421767078864192	0.117792264783093	-1.24548160528669	Nonsignificant	None
O75874	Isocitrate dehydrogenase [NADP] cytoplasmic	IDH1	601320	184428.834677909	3.2604446102485	0.125359282535622	1.70506871085632	Nonsignificant	None
O75915	PRA1 family protein 3	ARL6IP5	464060	463777.268809717	1.00060962709753	0.443610253932347	0.000879238013955121	Nonsignificant	None
O75934	Pre-mRNA-splicing factor SPF27	BCAS2	105520	90533.0751868879	1.16554087864766	0.484822312688334	0.220999604542311	Nonsignificant	None
O75940	Survival of motor neuron-related-splicing factor 30	SMNDC1	61135	1139.67046126242	53.6426994275875	1.50981673577834e-05	5.74530993378529	Significant	up
O75947	ATP synthase subunit d, mitochondrial	ATP5PD	711880	306612.011219793	2.32176162038771	0.217094255928273	1.21521985560624	Nonsignificant	None
O75955	Flotillin-1	FLOT1	102630	85548.3403934807	1.19967260063669	0.472409359343637	0.262640737597019	Nonsignificant	None
O75964	ATP synthase subunit g, mitochondrial	ATP5MG	399630	431622.129541286	0.925879311203793	0.406852857036752	-0.111103945111797	Nonsignificant	None
O76003	Glutaredoxin-3	GLRX3	510450	128260.571978196	3.97978889480374	0.0863091733088907	1.99269190602088	Nonsignificant	None
O76021	Ribosomal L1 domain-containing protein 1	RSL1D1	628380	199961.132770366	3.14251070342569	0.133751321543921	1.65191765848918	Nonsignificant	None
O76031	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	CLPX	487980	1311510.40539369	0.372074821513534	0.0905092896130101	-1.42633532900469	Nonsignificant	None
O76071	Probable cytosolic iron-sulfur protein assembly protein CIAO1	CIAO1	185380	212507.672129302	0.872344975324957	0.37917760180181	-0.19702932253524	Nonsignificant	None
O76074	cGMP-specific 3,5-cyclic phosphodiesterase	PDE5A	128200	39876.8195675647	3.21490032029225	0.128519178203465	1.68477400671358	Nonsignificant	None
O76094	Signal recognition particle subunit SRP72	SRP72	5243200	2646631.59793542	1.9810841841721	0.270688261791499	0.986290187399073	Nonsignificant	None
O94776	Metastasis-associated protein MTA2	MTA2	103560	39151.5554780397	2.64510563464298	0.178054005519167	1.40332533879769	Nonsignificant	None
O94808	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2	GFPT2	76606	63983.1156118075	1.19728461590987	0.473265534092071	0.259766147396481	Nonsignificant	None
O94826	Mitochondrial import receptor subunit TOM70	TOMM70	543340	347967.946018112	1.56146566434518	0.361755926215407	0.642900845744296	Nonsignificant	None
O94855	Protein transport protein Sec24D	SEC24D	834530	446572.098802736	1.86874639557058	0.291945495754017	0.902070796649889	Nonsignificant	None
O94874	E3 UFM1-protein ligase 1	UFL1	537200	1003585.5073549	0.535280746944893	0.184593108002426	-0.90163233236457	Nonsignificant	None
O94887	FERM, ARHGEF and pleckstrin domain-containing protein 2	FARP2	296890	401203.388968943	0.739998734215533	0.306242741486632	-0.434405291905957	Nonsignificant	None
O94905	Erlin-2	ERLIN2	539770	1500608.45851657	0.359700758006916	0.0840230703591024	-1.47513089518147	Nonsignificant	None
O94906	Pre-mRNA-processing factor 6	PRPF6	3935300	8003527.45333976	0.491695695796964	0.158495235348681	-1.02416236872935	Nonsignificant	None
O94925	Glutaminase kidney isoform, mitochondrial	GLS	1772500	566595.364771436	3.12833480505974	0.13480720068079	1.64539492305163	Nonsignificant	None
O94973	AP-2 complex subunit alpha-2	AP2A2	204940	174042.205892157	1.17753046710399	0.480418718751732	0.235764388221236	Nonsignificant	None
O94979	Protein transport protein Sec31A	SEC31A	960120	830940.890657157	1.15546124976553	0.488561073638757	0.208468877539406	Nonsignificant	None
O94992	Protein HEXIM1	HEXIM1	43754	417699.17658179	0.104750026940579	0.00205386512301392	-3.25497747991706	Significant	down
O95070	Protein YIF1A	YIF1A	55457	124258.384739649	0.446303886181972	0.131838325289613	-1.1639017260053	Nonsignificant	None
O95071	E3 ubiquitin-protein ligase UBR5	UBR5	150050	63625.2480756623	2.35834051006862	0.212168257886614	1.23777203753771	Nonsignificant	None
O95163	Elongator complex protein 1	ELP1	1908000	3960788.95256095	0.48172220808845	0.152579647641208	-1.05372665910752	Nonsignificant	None
O95197	Reticulon-3	RTN3	185510	188854.533793551	0.982290423606101	0.43480358132999	-0.0257784606217675	Nonsignificant	None
O95202	Mitochondrial proton/calcium exchanger protein	LETM1	1434300	3533359.5906029	0.405930945668415	0.108908138575026	-1.30069376849901	Nonsignificant	None
O95218	Zinc finger Ran-binding domain-containing protein 2	ZRANB2	92440	61432.5153320033	1.5047406003225	0.376829025153421	0.589514804670482	Nonsignificant	None
O95232	Luc7-like protein 3	LUC7L3	376810	253620.087598292	1.48572616454903	0.38205402878345	0.57116823603	Nonsignificant	None
O95249	Golgi SNAP receptor complex member 1	GOSR1	47119	36318.2610202747	1.29739141347367	0.438901779267831	0.375613795771093	Nonsignificant	None
O95292	Vesicle-associated membrane protein-associated protein B/C	VAPB	385760	210263.059180699	1.83465417797655	0.298807681428435	0.875508148770551	Nonsignificant	None
O95297	Myelin protein zero-like protein 1	MPZL1	89199	61859.2035481765	1.44196812897099	0.394420275278055	0.528039277835582	Nonsignificant	None
O95299	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	NDUFA10	104580	99473.4109123616	1.05133622181849	0.467305371185418	0.0722241231334693	Nonsignificant	None
O95302	Peptidyl-prolyl cis-trans isomerase FKBP9	FKBP9	198300	1435917.01929032	0.138099902247838	0.00561174490902024	-2.85621579648336	Significant	down
O95336	6-phosphogluconolactonase	PGLS	391850	145677.497923724	2.68984575919316	0.173374364100836	1.42752344831092	Nonsignificant	None
O95340	Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2	PAPSS2	1139700	825382.297270286	1.38081468886506	0.412533691031233	0.465519716848556	Nonsignificant	None
O95347	Structural maintenance of chromosomes protein 2	SMC2	44891	123750.170487135	0.362755055797413	0.0856108893700759	-1.46293237329548	Nonsignificant	None
O95352	Ubiquitin-like modifier-activating enzyme ATG7	ATG7	72888	99061.5456118868	0.735785006682289	0.303824755716199	-0.442643816518165	Nonsignificant	None
O95373	Importin-7	IPO7	3342800	3895144.61161123	0.858196635379154	0.371680063413066	-0.220619849978323	Nonsignificant	None
O95376	E3 ubiquitin-protein ligase ARIH2	ARIH2	242730	194127.256663383	1.2503653746104	0.45466017130335	0.322349732578873	Nonsignificant	None
O95394	Phosphoacetylglucosamine mutase	PGM3	1454200	741982.220873369	1.95988523591347	0.274547054558358	0.970769177592519	Nonsignificant	None
